,Unnamed: 0,id,user_name,user_location,user_description,user_created,user_followers,date,text,favorites,retweets,is_retweet,category
1792,460,1352662175408648193,darkagenda,"Kent, UK","Don't just distrust the MSM, keep a close eye on everyone.",2011-01-05 13:19:57,624,2021-01-22 16:59:28,"#Fauci the slime ball is saying he's concerned about &gt;&gt; you guessed it, smart people who don't want the jab. His ta… https://t.co/58OLZQ6oG9",0,0,False,Negative
1793,461,1352661166011654147,HausOfRae,Earth,"Who will take me to the park, buy me cotton candy & kiss me in the dark. An Emerald not Kryptonite. Book dragon. Feisty but fair.",2013-08-29 22:46:24,1923,2021-01-22 16:55:27,RT @drjanaway: My thoughts on #antivax and #covid19 (published quotes in The Herald) https://t.co/iyekhxUZ7M,0,5,True,Negative
1794,462,1352661088945500165,NoyahKing,,out the mix,2011-07-10 04:28:05,5371,2021-01-22 16:55:09,RT @ElUngodly: @fytbduffey @tinnkky @foreverimbetter That’s not being antivaxx tho lol... that’s just not being able to take a vaccine and…,0,4,True,Negative
1795,463,1352659875411750928,blasianminksxo_,,"I only eat plants & I like to workout. Also, I make videos about eating plants check the link👻BlasianMinksxo 📸 Blasianminksxo_ 🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭",2014-03-17 14:18:14,735,2021-01-22 16:50:20,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
1796,464,1352659037901398016,IamWoke3,,Wide awake to the general B.S. of the “woke” culture. Graduate of the School of Common Sense... back when it was common. Medical doctor.,2019-03-01 04:54:49,193,2021-01-22 16:47:00,"A short treatise on #COVID19 vaccine hesitancy, focused in particular on religious objections.

@picardonhealth… https://t.co/KGIKkzYWlV",1,1,True,Negative
1797,465,1352658563706081289,OxfordDemSci,"Oxford, England",LCDS disrupts & realigns conventional thinking to infuse science into demography #poptwitter @UniofOxford @NuffieldCollege @SociologyOxford,2019-03-25 11:47:31,1446,2021-01-22 16:45:07,"RT @oiioxford: Our second Wednesday Webinar of 2021 gets even more topical, as @jonmbright &amp; @alesherasimenka @polbots discuss #antivax #an…",0,15,True,Negative
1798,466,1352655738129182720,mayamariela_,,what’s hannin 🤍 | HEALTH🌱 | minimalist | truth seeker ☁️✨,2020-07-07 06:18:25,100,2021-01-22 16:33:53,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
1799,467,1352653504268144642,Blodeuweddmoon,,"Love Astronomy, Nature, Ballet ,Botany, Art,Steampunk, Costume, Archaeology, Doctor Who,Clothing History and just care about things in general.",2009-11-14 19:17:46,2470,2021-01-22 16:25:01,"RT @mariannaspring: There are growing concerns about the impact of antivaxx content on communities across the U.K.

Slick videos featuring…",0,100,True,Negative
1800,468,1352653284486639622,ClarkRichardJ,"Yorkshire & Humber, England","Senior Lecturer College of Health, Wellbeing & Life Sciences @SHUAdultNursing.
HFE buff, patient safety enthusiast and a QI fanatic. All views are my own",2012-02-12 10:16:14,499,2021-01-22 16:24:08,"#HaveTheNewJab song by this very talented family mocking the #antivaxxers 
So talented, beautifully constructed and… https://t.co/BvQby15yYc",1,0,False,Negative
1801,469,1352652639771779072,SavageSandra9,"Savage, MD",Sandra loves to chat... The library is always open,2021-01-22 15:52:45,0,2021-01-22 16:21:35,Shout out to the #antivax crew... Helping depopulate the planet,0,0,False,Negative
1802,470,1352652492480327682,PimlicoPlumbers,London,London's leading Home Services Company. Est 40-yrs. Family run & trusted. Common sense opinions of Charlie Mullins OBE & Co.,2009-04-16 10:08:56,18832,2021-01-22 16:20:59,"Government should give people incentives to get the jab, not pay them £500 to catch COVID
 https://t.co/TrE6My04S1… https://t.co/jVaeygDjru",1,0,False,Negative
1803,471,1352652251274293249,0riginalHanz,,"Ex Equality & Diversity Officer

No longer a Brexiteer

A biker 

 #Atheist #PTSD 

Common sense prevails

Religion is fair game for mocking

IFB",2015-11-25 07:10:06,1638,2021-01-22 16:20:02,"If you want to wear a mask, wear a mask.
If you don't. Don't.
If you want the vaccination then have it.
If you don'… https://t.co/RJCKSdNhVL",1,0,False,Negative
1804,472,1352652004259147778,phiyaatv,"London, Ontario","Warlock fan, new #TwitchtAffiliate streamer, Veteran WoW guy. okayish variety streamer.
Follow me on Twitch: https://t.co/gjZ2LhK9Ai",2016-08-17 14:47:31,360,2021-01-22 16:19:03,"@JohnTory This whole covid19 sars cov 2 thing is a hoax!
You need to be arrested, tried and punished for your role… https://t.co/aP9sMkOgd0",3,0,False,Negative
1805,473,1352651872998313984,alondreezy6,,,2019-05-02 18:17:42,165,2021-01-22 16:18:32,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
1806,474,1352651347418603520,OllyHalee,United Kingdom,,2017-03-24 16:23:53,128,2021-01-22 16:16:26,@drewjxhnson #antivax #COVIDIOTS #CoronavirusVaccine #COVID ^^^ it’s clowns like this holding us back am I right?,1,0,False,Negative
1807,475,1352651081478770690,MaxWorrall,"Bridgnorth, Shropshire","Eeeh, that Trump's a bit of a character",2009-06-14 22:25:18,207,2021-01-22 16:15:23,@Mymblemum @BristOliver And it absolutely will stop death. That you assert otherwise gives fuel to the cretinous an… https://t.co/lU9DSOvqQQ,0,0,False,Negative
1808,476,1352650944257908739,darkagenda,"Kent, UK","Don't just distrust the MSM, keep a close eye on everyone.",2011-01-05 13:19:57,624,2021-01-22 16:14:50,"This little #antivaxxers ""are completely crazy"" moment on Channel 4's 24 Hours in A&amp;E couldn't possibly have been s… https://t.co/l31WCpgRtC",3,2,True,Negative
1809,477,1352650558746865665,Roserat_SS,,I yearn for the return of common sense and bemoan the death of humour. And animal abusers deserve to be shot!,2014-09-10 17:20:03,328,2021-01-22 16:13:18,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1810,478,1352650102704402436,ABcustomcoach,"Alberta, Canada",Autobody tech/painter Outdoor enthusiast Married with children Freedom fighter Patriot .Realist. Red pill provider. Cabal Hater! Liberal mocker..,2015-02-18 00:55:10,255,2021-01-22 16:11:30,Arrogant entitled Laurentien P O S! #ToxicTrudeau #cdnpoli #LiberalCorruption #NWO #CovidHoax #MSM #Communism #UNRWA https://t.co/3euspCTJlg,0,0,False,Negative
1811,479,1352649337269080064,phiyaatv,"London, Ontario","Warlock fan, new #TwitchtAffiliate streamer, Veteran WoW guy. okayish variety streamer.
Follow me on Twitch: https://t.co/gjZ2LhK9Ai",2016-08-17 14:47:31,360,2021-01-22 16:08:27,"Then this means that everyone pushing this ""covid19 pandemic"" is operating in fraud and should be arrested IMMEDIAT… https://t.co/TU4vd7Hjsp",0,0,False,Negative
1812,480,1352648583917555723,archievore,,#SearchEngine #Research #OpenAccess #Archive #Science #Math #Climate #Facts,2016-02-12 13:08:33,67,2021-01-22 16:05:28,"RT @PharmacistScott: New, from me at @ScienceBasedMed, I discussed the ""master narrative"" that the disparate voices in the #antivax movemen…",0,29,True,Negative
1813,481,1352647742313660416,goeatapizzapie,Little Tokyo,"""Don't let it happen; it depends on you.""",2019-02-15 05:40:50,1135,2021-01-22 16:02:07,"RT @RogowskiBubba: @JohnBWellsCTM “No One Has Died from the #Coronavirus”
Important revelations shared by Dr Stoian Alexov, President of th…",0,606,True,Negative
1814,482,1352647685614931969,PalAmGroyper,,Palestinian #American America-Firster. Giving a voice to #Palestinian Americans that put #AmericaFirst above anything else - even Palestine. #AmericaFirstBitch,2020-01-29 22:17:50,218,2021-01-22 16:01:53,"RT @RogowskiBubba: @JohnBWellsCTM “No One Has Died from the #Coronavirus”
Important revelations shared by Dr Stoian Alexov, President of th…",0,606,True,Negative
1815,483,1352647520472748048,neo_silva,,"Biólogo, PhD en farmacología y fanático de los deportes, la historia y la economía",2010-06-06 15:55:26,493,2021-01-22 16:01:14,"RT @cartoonmovement: Welcoming Matías Tejeda (pen name MATE), a cartoonist from Argentina, who did this cartoon on anti-vaxxers. Check out…",0,10,True,Negative
1816,484,1352646405727387650,Aceofcups,"Buffalo, New York","ゴースト, Fiber Artist, Vampire Slayer: he/him/his :|: Black Lives Matter",2009-02-17 03:16:10,210,2021-01-22 15:56:48,If you're an antivaxer and your kid dies from a cured disease you should be tried for murder. #antivax #idiots,0,0,False,Negative
1817,485,1352646000163348484,VicenteLopezDaz,,Padre y aficionado al Tete🏴󠁧󠁢󠁳󠁣󠁴󠁿,2014-04-03 09:58:45,57,2021-01-22 15:55:12,"RT @cartoonmovement: Welcoming Matías Tejeda (pen name MATE), a cartoonist from Argentina, who did this cartoon on anti-vaxxers. Check out…",0,10,True,Negative
1818,486,1352644562485800965,aaisyahfarhanaa,,"Chemist graduate
Lokal Munchies & HanyThai Harimau Menangis
Bera & Temerloh
nak beli klik link⬇️",2019-05-21 14:08:58,47,2021-01-22 15:49:29,Obviously STD stands for “sexual transmitted disease” unless you’re married how in the world single people like me… https://t.co/3cCPUWuRso,0,0,False,Negative
1819,487,1352644444575694850,fallonseven,United Kingdom,Proud Socialist.,2018-04-06 17:19:06,603,2021-01-22 15:49:01,Wow has anyone watched the @ukcolumn news today. It shows a video of the Influenza Preparedness which took place a… https://t.co/ZPJ4yYYE7N,0,0,False,Negative
1820,488,1352642921472917506,JacquiSaxby,,,2009-05-17 05:27:05,87,2021-01-22 15:42:58,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1821,489,1352642572783677446,SpicyFineapple,Potato Market,"My 100% own hand picked tweets 🙂#food #fitness #cuteanimals 
•anti mainstream •










⚠️I don't post fetish content on here🍇🍍",2009-04-02 21:42:04,1297,2021-01-22 15:41:34,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1822,490,1352641928039436288,HammondJusteene,,Seem to have slipped into a parallel universe.,2020-11-05 13:07:17,25,2021-01-22 15:39:01,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1823,491,1352641410378264576,kriegercartoons,"Vancouver, BC","Under-retired, fake cartoonist. Enemy of the people. Sports cartoonist 2010-2012, Editorial cartoonist 1981-2010 for The Province newspaper.",2010-07-11 21:32:29,1492,2021-01-22 15:36:57,"RT @cartoonmovement: Welcoming Matías Tejeda (pen name MATE), a cartoonist from Argentina, who did this cartoon on anti-vaxxers. Check out…",0,10,True,Negative
1824,492,1352640833770688518,DiamantakosI,Athens,Basketball Coach,2020-08-04 12:28:21,8,2021-01-22 15:34:40,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1825,493,1352640638848647168,lizditz,"San Mateo County, California","Dyslexia consultant, autism advocate, and blogger. See https://t.co/QHGkBIKInd for autism advocacy. Pronouns: she/her",2007-04-17 01:16:54,9369,2021-01-22 15:33:53,RT @kidoctr: @rugbyrhino16 @onelessdeceived @dkegel @doritmi @VeritasEver @PileOfGoop @t3tragrammat0n @Plasticdoe @JHowardBrainMD @kenjaque…,0,3,True,Negative
1826,494,1352640054649380864,GmmTeixidor,Girona,"Una persona + del mòn.🌅 Intento  millorar-lo dia a dia amb el que faig.
Es fa el que es sap i es pot💐 
Visc i m'interessen moltes coses💟",2013-01-01 12:36:35,177,2021-01-22 15:31:34,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1827,495,1352639763262697480,palsape,,,2015-11-01 04:06:29,302,2021-01-22 15:30:25,"RT @cartoonmovement: Welcoming Matías Tejeda (pen name MATE), a cartoonist from Argentina, who did this cartoon on anti-vaxxers. Check out…",0,10,True,Negative
1828,496,1352638405755236359,fred_mellon,"Norwich, UK","Anglo-Swiss scientist, ex-IFR (now Quadram Institute), ex-Wool, -Brighton, -Norwich and -Montpellier, back in Norwich oxidising. Oenophile, travel, #LFC #NCFC.",2017-05-09 07:17:23,31,2021-01-22 15:25:01,"RT @PharmacistScott: New, from me at @ScienceBasedMed, I discussed the ""master narrative"" that the disparate voices in the #antivax movemen…",0,29,True,Negative
1829,497,1352638188259520514,neilwalton48,,#EnoughisEnough,2019-12-12 18:32:30,185,2021-01-22 15:24:09,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1830,498,1352638162691125252,LennyLa3,UK,NHS worker,2020-12-15 00:28:55,19,2021-01-22 15:24:03,Yet another busy day .... #filmyourhospitals #filmyourhospital #covidhoax https://t.co/MrHtzWAss5,0,0,False,Negative
1831,499,1352637856498511872,IWPCHI,"Chicago, IL","Capitalism *is* organized crime! We're dedicated to the abolition of capitalism worldwide, replacing it w/egalitarian socialist workers gov'ts.  iwpchi@gmx.com",2013-03-12 15:45:38,1368,2021-01-22 15:22:50,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1832,500,1352637394495930370,cneitzert,Sweden,"Human, Hacker, Technologist
Recovering startup junkie 
Security Champion @Ericsson
PERSONAL ACCOUNT.
Tweets in EN, SV, ES, and Sarcasm.
#bytStrategiNu  #infosec",2007-01-02 04:05:10,3184,2021-01-22 15:21:00,"Why is it not surprising that the @sdriks, the racist nationalist nazi party here were #antivaxxers.  Their… https://t.co/UOE0Djp557",0,0,False,Negative
1833,501,1352637366234570754,MsTrixter,"Melbourne, Australia",Someone took my bio.,2014-11-19 00:58:09,594,2021-01-22 15:20:53,"@Matthew10263 @opalsouled @thiccbabe24 Em tweeted she was excited that she was going to get the vaccine.
Did she tw… https://t.co/5TyuU64nD4",1,0,False,Negative
1834,502,1352637020410171393,swizze_gfrank,"Illinois, USA",Most of the problems in this world are the direct result of people taking action without consulting me.,2016-06-04 00:27:49,179,2021-01-22 15:19:31,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1835,503,1352636382158729217,Mythoclast_BM,"The Tower - Butler, PA","Guest writer @ScienceBasedMed sometimes.

Software Engineer seeking employment.",2017-04-11 12:28:30,171,2021-01-22 15:16:58,"RT @PharmacistScott: New, from me at @ScienceBasedMed, I discussed the ""master narrative"" that the disparate voices in the #antivax movemen…",0,29,True,Negative
1836,504,1352636311560024067,lizditz,"San Mateo County, California","Dyslexia consultant, autism advocate, and blogger. See https://t.co/QHGkBIKInd for autism advocacy. Pronouns: she/her",2007-04-17 01:16:54,9369,2021-01-22 15:16:42,"RT @PharmacistScott: New, from me at @ScienceBasedMed, I discussed the ""master narrative"" that the disparate voices in the #antivax movemen…",0,29,True,Negative
1837,505,1352635556983926787,nerdbaeJAY,"Deez, VA",I'm an annoying nerd 🤷🏾‍♀️🤓💖. views are my own. $nerdbae 💋,2016-12-03 03:09:16,334,2021-01-22 15:13:42,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
1838,506,1352635021715189764,Michael03748011,,"Introvert, habitual introspector, aspiring pianist/musician, and software engineer.",2020-01-05 23:03:10,1,2021-01-22 15:11:34,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1839,507,1352634913716105216,Arc_Atlantique,,,2019-06-19 22:13:35,784,2021-01-22 15:11:08,"RT @cartoonmovement: Welcoming Matías Tejeda (pen name MATE), a cartoonist from Argentina, who did this cartoon on anti-vaxxers. Check out…",0,10,True,Negative
1840,508,1352634708790804486,sarahtun19,,22 💟,2016-02-02 19:25:59,424,2021-01-22 15:10:19,her when we want real music videos vs when she wants to go on a world tour with her antivaxx bf https://t.co/JbSfQWXh1w,0,0,False,Negative
1841,509,1352634280598495234,khilogram_,wherever the creativity blows ,"she believed she could, so she did. • kgp💡💕 • #aKhilogramProduction",2010-06-15 05:11:24,1715,2021-01-22 15:08:37,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
1842,510,1352634266212032515,electricboyo,USA,"😷 Electronic engineer. I support civil rights, gender equality, critical thinking, science, diversity, & interfaith dialog. Cat armor by @JeffdeBoer9 (thanks!)",2009-12-08 05:41:08,3561,2021-01-22 15:08:34,"RT @PharmacistScott: New, from me at @ScienceBasedMed, I discussed the ""master narrative"" that the disparate voices in the #antivax movemen…",0,29,True,Negative
1843,511,1352634063060938754,shirminageneva,between psychotic & iconic,wielder of the race card. (your favorite) philly jawn. alchemist. poet. doula in training. certified youth yogi. she/they/he/Shirmina🖤,2011-03-04 18:30:23,2205,2021-01-22 15:07:46,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
1844,512,1352633687171604492,UnIncredulo,La granja de cerdos XI,"Cartoons Políticos. Quejas. Yo no soy ese tipo de Orco. Wargamer fracasado. 

¡WAAAAAAAGH!",2014-10-27 03:01:14,423,2021-01-22 15:06:16,"RT @cartoonmovement: Welcoming Matías Tejeda (pen name MATE), a cartoonist from Argentina, who did this cartoon on anti-vaxxers. Check out…",0,10,True,Negative
1845,513,1352633629978095618,juanitah_e,"Lagos, Nigeria",Baby Engr.👷🏾‍♀️| RIP Pop 💔| 20.10.2020 🕊,2013-06-09 20:44:32,480,2021-01-22 15:06:02,Antivaxx =/= microchip conspiracy,0,0,False,Negative
1846,514,1352633588517396481,durbaraha,"England, United Kingdom","#Sexualhealth /#Genitourinary medicine and #HIV consultant. PreviousTweeter for #BHIVA . Feminism,equality, justice, BAME , books, cinema,TV.Xenellial",2010-05-30 22:15:52,440,2021-01-22 15:05:52,RT @DrNaomiSutton: Feeling fortunate to have had my #covidvaccine. I have a bit of a sore arm but no other ill effects.💪 There is a depress…,0,3,True,Negative
1847,515,1352633578283274243,tatooor_,757,break the cycle. I Choose Happy. sublime.,2013-12-24 06:12:36,1494,2021-01-22 15:05:50,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
1848,516,1352633558666539013,princesshoped,"New Orleans, LA",Myasthenia Gravis Graves disease Twin Mama Autoimmunity is my superpower $princesshoped #WhoDat LSU'05 South Baton Rouge Native Future Canadian,2010-02-14 00:33:44,1993,2021-01-22 15:05:45,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
1849,517,1352633489850593280,DavidRedBranch,"Clare, Ireland","Linux, Bitcoin, sysadmin. Self taught. Learning C, C++. Anti-war. Ex-exercise physiologist!",2011-03-25 10:46:49,1206,2021-01-22 15:05:29,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1850,518,1352633148656537601,abiroberts,"London, England",Standup • Writer • Free-thinker. Fantastic knockers.,2008-12-22 01:30:18,14904,2021-01-22 15:04:08,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1851,519,1352633092746436612,curlyhairvegan,,the plug. @solhealingshop 🔮🏥,2017-12-03 08:00:55,11031,2021-01-22 15:03:54,"RT @iamthecreatress: An all-around good book for unvaxx, antivaxx &amp; vaxx parents who are seeking natural remedies from naturopathic and hom…",0,70,True,Negative
1852,520,1352632952673464323,Echoraljpangio,"Avignon, France / Montpellier France",Médecin Vasculaire78 semestres exercice #VTE #Anticoagulant #DVT #PE #Thrombosis #PAD #Thrombophilia #Duplexultrasound #DIABETES #VTECANCER #1MASQUEPOURTOUS,2012-02-10 15:56:09,1618,2021-01-22 15:03:21,"RT @cartoonmovement: Welcoming Matías Tejeda (pen name MATE), a cartoonist from Argentina, who did this cartoon on anti-vaxxers. Check out…",0,10,True,Negative
1853,521,1352632490037567488,LaSpange,Middle house on the left,“got the sense of humour of a middle aged housewife”,2009-11-11 11:16:36,126,2021-01-22 15:01:30,"RT @cartoonmovement: Welcoming Matías Tejeda (pen name MATE), a cartoonist from Argentina, who did this cartoon on anti-vaxxers. Check out…",0,10,True,Negative
1854,522,1352632444348936198,RKhosrotaj,,رابطه انسان و حیوان بهترین الگویی است که از رابطه آینده اَبرانسان و انسان در دست داریم.«هراری»,2019-07-23 19:24:09,750,2021-01-22 15:01:20,"RT @cartoonmovement: Welcoming Matías Tejeda (pen name MATE), a cartoonist from Argentina, who did this cartoon on anti-vaxxers. Check out…",0,10,True,Negative
1855,523,1352632293060472832,cartoonmovement,Amsterdam,An award-winning collaborative publishing platform dedicated to high-quality political cartoons and comics journalism. Tweets by @Royaards,2010-09-23 08:48:31,27607,2021-01-22 15:00:44,"Welcoming Matías Tejeda (pen name MATE), a cartoonist from Argentina, who did this cartoon on anti-vaxxers. Check o… https://t.co/06ij64zoOY",31,10,True,Negative
1856,524,1352629786967994369,greypurple333,"North West, U.K.",,2020-04-29 22:35:37,23,2021-01-22 14:50:46,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1857,525,1352628721753214980,dellio123,,Hello.,2009-02-13 13:24:17,304,2021-01-22 14:46:32,So #antivax people or those who won’t get the #COVID19 #vaccine . We may be asked to keep up #restrictions to prote… https://t.co/BTPv00qI3d,0,0,False,Negative
1858,526,1352628688714665985,nick2624,,,2010-12-10 10:19:41,12,2021-01-22 14:46:24,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1859,527,1352628503607455748,Sarahbirnie74,Europe ,"Batchelor of Psychology & Health Science 📚
-Arrogant & Offensive.Can you imagine having to work for these truth twisters?- UK Civil Service 17.53 24th May 2020",2012-07-16 19:09:34,253,2021-01-22 14:45:40,Who'd have thought we'd be quoting Arnie in 2021 about making decisions about a vaccination in a pandemic...but the… https://t.co/2ntOmjBqzn,0,0,False,Negative
1860,528,1352628479989170179,Jeannie86318801,,,2020-11-08 19:25:48,16,2021-01-22 14:45:34,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1861,529,1352627909794488324,julerocks,"Bandung, West Java, Indonesia.","do what you think right, that is what everybody does. -dr.Lightman-",2009-09-17 09:22:15,1109,2021-01-22 14:43:18,"RT @ChristosArgyrop: Father got the 1st dose of the vaccine, mother kind of impressed that he didn't drop dead and wondering whether the an…",0,1,True,Negative
1862,530,1352627886792925186,joerobertson,USA,"Supporter of Life, Liberty, and Ron Paul!
Classical Liberal

“Truth is treason in the empire of lies.”
- Ron Paul, The Revolution: A Manifesto 2008",2008-07-30 15:07:42,4050,2021-01-22 14:43:13,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1863,531,1352627650007851012,DreadJedi,Nyan Tolo,Die Pisces Erit Timor,2020-05-29 04:56:52,331,2021-01-22 14:42:17,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1864,532,1352627628755333122,pintoproblem,,"Privacy. Security. In that order. Software engineer in MD.

“Those who know the least obey the best"" - George Farquhar",2012-10-08 03:10:39,131,2021-01-22 14:42:11,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1865,533,1352627610933723137,SEVomHofe,Southern PA,"Engineer, Musician, Marksman. 7mm rifle enthusiast. Leo Fender fan. Degrees in Biology & Electrical Engineering. #TeamBuck",2020-01-25 01:32:53,188,2021-01-22 14:42:07,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1866,534,1352627432818356226,jordi5cat,"Barcelona (Catalunya, Països Catalans).","Metge resident de Medicina Interna. Músic.    ""Sabem que ens desborden les coses boniques, més enllà del bé i el mal ens fan sentir lliures"".",2018-07-14 16:40:27,953,2021-01-22 14:41:25,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1867,535,1352627276261838850,Dancingmaduk,United Kingdom,I'm trash and that's ok. I'm anti-lockdown and anti-masks. Reject bad science!,2020-12-18 08:46:18,13,2021-01-22 14:40:47,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1868,536,1352626996921171970,ChristosArgyrop,Land of Enchantment,"Flozinator, Division Chief, Nephrology @UNMHSC
med, pharma, stats, econ, policy, HPC https://t.co/WEY8ByNShc 
Personal views
COI: DCI Inc, Bayer, Baxter",2011-09-18 19:18:19,6289,2021-01-22 14:39:41,"Father got the 1st dose of the vaccine, mother kind of impressed that he didn't drop dead and wondering whether the… https://t.co/HF7zub6P6x",8,1,True,Negative
1869,537,1352626862321754118,vliscony,New York City,"Director of Lifestyle Medicine at BCM Industries.
Energy Retrofitting at DaBx.
Writing, speaking, Whole Foods, Plant-Based lifestyle, cooking.",2009-03-31 21:33:38,1005,2021-01-22 14:39:09,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1870,538,1352626598453850123,angryteacheron1,,"not a fan of the ministry, gurus or the union",2020-09-30 01:34:42,4,2021-01-22 14:38:06,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1871,539,1352626594381230082,JanisBr34481052,,,2017-04-05 00:02:08,61,2021-01-22 14:38:05,"RT @KaleighRogers: The antivaxx community is nothing new on Facebook,  but these sentiments are bleeding into otherwise neutral areas of th…",0,23,True,Negative
1872,540,1352626408313516032,Kapster38,,,2019-07-04 01:17:26,0,2021-01-22 14:37:20,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1873,541,1352626347173011462,realper71258306,Beside you,Be reasonable; recognize “availability cascade” and “Pandemic Theatre”; Stay home when sick.,2020-05-20 15:15:01,58,2021-01-22 14:37:06,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
1874,542,1352626225311703055,Abbott19Julia,,,2016-11-16 11:56:02,583,2021-01-22 14:36:37,"RT @NickHudsonCT: Raising conflicts of interest DOES NOT make you a conspiracy theorist.

Querying safety &amp; efficacy DOES NOT make you anti…",0,1758,True,Negative
