,Unnamed: 0,id,user_name,user_location,user_description,user_created,user_followers,date,text,favorites,retweets,is_retweet,category
2799,909,1361569768336203777,AsimKha29800458,,Professor,2021-02-07 16:52:11,7,2021-02-16 06:55:04,"RT @GovtofPakistan: Registration of citizens over age of 65 for COVID-19 vaccination begins across Pakistan.
#VaccinesWork #COVID19 https:/…",0,34,True,Positive
2800,910,1361567563415646208,Nakhasi_MD,"Los Angeles, CA","Doc in Compton | Policy Adviser. LA County Dept of Health Services, 2nd largest public system in US. Hopkins MD | Harvard MPP.",2009-03-11 06:04:06,2204,2021-02-16 06:46:18,"RT @_EricCarr: Doctors bring the fight to anti-vaxxers online featuring Dr. 
@SunnyJhaMD, a Houston anesthesiologist who is an organizer fo…",0,10,True,Positive
2801,911,1361567427730034689,mezhermaria14,,"Mostly music, movies and banter.
Oh and dog pics.",2014-09-18 14:17:25,4618,2021-02-16 06:45:46,"RT @Abdallahalayli: It took almost 1 year to decrypt it!

#Covid19
#VaccinesSaveLives https://t.co/1fTFyjgbBU",0,53,True,Positive
2802,912,1361566672629415936,yukiemokuo,Lebanon,Working for protection of children in Lebanon (UNICEF Representative). Official tweets @UNICEFLebanon,2012-05-31 06:23:42,1263,2021-02-16 06:42:46,"RT @UNICEFLebanon: As the fight against the disease enters into a hopeful new phase, UNICEF is supporting the #COVID19 vaccination campaign…",0,4,True,Positive
2803,913,1361566530719293442,yourNZMA,,"NZMA is a strong advocate on medico-political issues - providing leadership of the profession & promoting  prof ethics, unity & values; & the health of NZers.",2019-05-09 22:05:20,392,2021-02-16 06:42:12,RT @medwma: Healthcare services have been under enormous strain and the coronavirus has taken a very high toll on healthcare staff. The COV…,0,4,True,Positive
2804,914,1361565492100612096,sergiouribe,Latvia,"Bioinformatics @RSUinfo | Assoc Prof @fame_uach | PhD, MSc, DDS  | Data science | EBD | https://t.co/btWtwuOn9J | President https://t.co/6f0Ctm3Fry | 🇨🇱 🇱🇻",2009-09-07 23:31:29,2054,2021-02-16 06:38:04,"Jenner's original report about the vaccine. 
Pauls Stradins Medicine History Museum https://t.co/3FWSmhm6BB, Riga L… https://t.co/KrrV8hx1VC",4,2,True,Positive
2805,915,1361564674639060994,Nakhasi_MD,"Los Angeles, CA","Doc in Compton | Policy Adviser. LA County Dept of Health Services, 2nd largest public system in US. Hopkins MD | Harvard MPP.",2009-03-11 06:04:06,2204,2021-02-16 06:34:49,RT @amandahite: THIS IS URGENT PLEASE SHARE calling on @Facebook to finish the job.  #StopAntivaxxers by following through with their new p…,0,136,True,Positive
2806,916,1361564472926642182,ImmunizeCa,California,Promoting science to protect California from preventable diseases. #DontWaitVaccinate #VaccinesWork #ThisIsOurShot #PublicHealth #IVax2Protect,2008-11-19 23:56:31,2079,2021-02-16 06:34:01,Communication experts say targeted messaging is the right approach to address COVID-19 vaccine hesitancy and raise… https://t.co/48DzL83LS9,1,1,True,Positive
2807,917,1361561810927837185,DaniellaRassy,,"Creative weirdo 💫-
⚕",2019-10-19 11:42:32,245,2021-02-16 06:23:26,"RT @Abdallahalayli: It took almost 1 year to decrypt it!

#Covid19
#VaccinesSaveLives https://t.co/1fTFyjgbBU",0,53,True,Positive
2808,918,1361561596019888132,Sharaff__,Male' City / Maldives,"Humanitarian, First Aider, PT PFA, Volunteer @maldivianrc 🚑⛑
Medical officer @Super_U_Sports
Account profession
RJ/TV presenter 
Runner-Finisher
ދވހރއޖ 🇲🇻🏝️",2012-01-01 10:11:34,1606,2021-02-16 06:22:35,"RT @mrc_mlb: Thank you volunteers for your efforts in supporting the on-going #COVID19 vaccination program at social center. 

No one is sa…",0,6,True,Positive
2809,919,1361561298237014016,CKyobutungi,,"MBChB, MSc, PhD | Executive Director APHRC | Quotable Professional :) | Citizen of Wakanda | WillGetACovidVaccine | Views personal | Retweets ARE endorsements |",2013-03-21 11:02:19,6555,2021-02-16 06:21:24,"A very detailed piece from Dr. Kalebi about what happens if some countries don't vaccinate against #COVID19. 
Mutat… https://t.co/hBel5uC1or",8,3,True,Positive
2810,920,1361560995324456971,junejo_iqra,"Sindh, Pakistan","Content Writer/ #ChildRights and  #SDGs Advocate, Member CYI(Children Youth International), UNMGCY, UCI, #youth #peace #security.  Tweets are personal.",2013-12-08 14:47:39,1617,2021-02-16 06:20:12,"RT @WHOPakistan: Typhoid Conjugate Vaccine (TCV) is safe and pre-qualified by #WHO. 

Over 12 million children will be vaccinated with TCV…",0,6,True,Positive
2811,921,1361560039870316545,HoneymoonGondol,honeymoongondola@gmail.com,I do 800 RT a day on animal human rights climate change advocate Charity volunteer homeless shelter foster care foundation community WORLD PEACE,2014-03-01 23:47:58,44943,2021-02-16 06:16:24,RT @IMC_Worldwide: Did you know that we’re working with @Refugees in Jordan 🇯🇴  to help residents of Azraq &amp; Zaatari Camps access #COVID19…,0,1,True,Positive
2812,922,1361559613628289026,KPobgyndoc,"Oakland, CA",Kaiser Permanente OB/GYN. Mom. Follow me for ideas and inspiration for women at every stage of her life. Tweets≠medical advice.,2012-01-27 00:49:58,7976,2021-02-16 06:14:43,Stood at the entrance to one of my favorite local restaurants... one of the survivors... for my carry out. How diff… https://t.co/avLF602jCh,10,0,False,Positive
2813,923,1361559228440186887,iamazzamnafiz,Maldives,Social Activist • Environmentalist • Former Journalist • Patriot • Politics’ and IR Student • Social Justice • Human Rights • Ethics,2016-01-25 03:34:23,253,2021-02-16 06:13:11,"RT @mrc_mlb: Thank you volunteers for your efforts in supporting the on-going #COVID19 vaccination program at social center. 

No one is sa…",0,6,True,Positive
2814,924,1361558581032681472,The_3rd_Umpire,"Islamabad, Pakistan","Secretary General @Pak_yforce 🦺 🏏🗣
Social Media Team @RwpVForce 🤳👨‍💻📸
https://t.co/sYZPEkfIOZ
https://t.co/lO7C7PC4TC",2019-10-03 13:42:29,1001,2021-02-16 06:10:36,"RT @WHOPakistan: Typhoid Conjugate Vaccine (TCV) is safe and pre-qualified by #WHO. 

Over 12 million children will be vaccinated with TCV…",0,6,True,Positive
2815,925,1361558495556952064,rizwan_media,islamabad,Journalist/Anchor/political analyst/ Most people that follow me know that I speak the TRUTH but you're afraid to admit it. SPEAK UP AND QUESTION EVERYTHING,2013-03-01 12:01:29,2447,2021-02-16 06:10:16,"RT @WHOPakistan: Typhoid Conjugate Vaccine (TCV) is safe and pre-qualified by #WHO. 

Over 12 million children will be vaccinated with TCV…",0,6,True,Positive
2816,926,1361558429744193536,RwpVForce,"Rawalpindi, Pakistan",Rawalpindi V-Force has been created to act as a bridge between the office of Deputy Commissioner Rawalpindi and the residents of the city.,2020-03-10 08:15:05,1043,2021-02-16 06:10:00,"RT @WHOPakistan: Typhoid Conjugate Vaccine (TCV) is safe and pre-qualified by #WHO. 

Over 12 million children will be vaccinated with TCV…",0,6,True,Positive
2817,927,1361558046397374464,OveTollerz,,Civilingenjör KTH. Elkraft.,2013-10-14 20:15:16,249,2021-02-16 06:08:29,RT @en_germany: #Vaccine production: @Biontech and @Pfizer's vaccine has already been administered in the EU for several weeks. In view of…,0,54,True,Positive
2818,928,1361554990439878659,nimo_25,Maldives,🇲🇻 | @AustraliaAwards 🇦🇺 Alumnus | 🎓BHRSc - 2015 @CharlesSturtUni | Heart Health Advocate #beatNCDs |Humanitarian | Henveiru Unit Vice Leader @mrc_mlb |,2016-01-14 13:19:59,514,2021-02-16 05:56:20,"RT @mrc_mlb: Thank you volunteers for your efforts in supporting the on-going #COVID19 vaccination program at social center. 

No one is sa…",0,6,True,Positive
2819,929,1361554909875736576,mrc_mlb,Maldives,"Maldivian Red Crescent [@maldivianrc] - Malé Branch. Serving Greater Malé Area; Malé, Villimalé and Hulhumalé.",2016-05-31 04:32:29,1796,2021-02-16 05:56:01,"Thank you volunteers for your efforts in supporting the on-going #COVID19 vaccination program at social center. 

N… https://t.co/HfsAF1qYSi",19,6,True,Positive
2820,930,1361552718641254401,gulhigen,,‏ގުޅިގެން، އެންމެން ގުޅިގެން,2020-07-15 05:25:22,47,2021-02-16 05:47:19,"RT @SabraNoordeen: If you have a bed ridden dependent, please contact 1676 to register them with the Dhamanaveshi Mobile Team for vaccinati…",0,20,True,Positive
2821,931,1361552571077259264,Wendy510pr,"Oakland, CA","Global PR/Social Media Mgr, Logitech G & mom. Politely persistent & media savvy. NorCal born, raised, current. Avid Bay Area sports fan. Love skiing too!",2010-03-17 04:32:15,479,2021-02-16 05:46:44,.@GavinNewsom type 1 diabetics should be priority for vaccinations with Type 2. We are MORE at risk #type1diabetic… https://t.co/6XIxd75oRD,1,0,False,Positive
2822,932,1361552428798275585,YorgoElBittar,Dubai - UAE,Lebanese - Content Writer - Journalist,2011-10-23 20:26:49,5048,2021-02-16 05:46:10,"RT @Abdallahalayli: It took almost 1 year to decrypt it!

#Covid19
#VaccinesSaveLives https://t.co/1fTFyjgbBU",0,53,True,Positive
2823,933,1361551956859359234,unicefphuong,"Maiduguri, Nigeria","Humanitarian, Advocator  of Children’s and Women’s Rights, Traveler, Educationist, Lifelong Learner, and overall  Life Enthusiast!",2020-02-13 20:20:49,74,2021-02-16 05:44:17,"RT @UNICEF_Nigeria: A mother’s love! 💙💙💙

Baby Tundun's mother expresses anxiety as he receives a life-saving vaccine at the Iberekodo Heal…",0,9,True,Positive
2824,934,1361551489823465473,RayaHassann,,,2010-05-22 16:25:32,2036,2021-02-16 05:42:26,"RT @SabraNoordeen: If you have a bed ridden dependent, please contact 1676 to register them with the Dhamanaveshi Mobile Team for vaccinati…",0,20,True,Positive
2825,935,1361550614396694531,IllathHassan,MDP / NorthAriAtoll / Maldives,"MDP Congress Member, MDP Youth Wing Member | 💛 | I Stand with President Mohammed Nasheed (ANNI) & Decision.",2015-12-20 06:34:36,10737,2021-02-16 05:38:57,"RT @SabraNoordeen: If you have a bed ridden dependent, please contact 1676 to register them with the Dhamanaveshi Mobile Team for vaccinati…",0,20,True,Positive
2826,936,1361550451146067970,jen_redwine7,Pacific Northwest,"Software Testing professional, West Coast dweller, reader
She/her",2019-07-30 17:48:07,262,2021-02-16 05:38:18,RT @ShannonDingle: Waiting to make sure I don’t have a reaction after my second dose of Pfizer... and looking forward to a week from now wh…,0,5,True,Positive
2827,937,1361549157501173760,claudineaziz,Lebanon,"PhD #CBCI certified  Ed. Consultant @UNICEFLebanon @CRDP_Liban #PD #TeacherTraining Former Principal MCE, MIEE & Google Educator 27 years in education",2011-11-25 19:18:37,2420,2021-02-16 05:33:10,"RT @UNICEFLebanon: As the fight against the disease enters into a hopeful new phase, UNICEF is supporting the #COVID19 vaccination campaign…",0,4,True,Positive
2828,938,1361547705336664064,marianatrobosky,"London, England","#Journalist #Writer 
 #Refugees #Migration #HumanRights #Environment 
""The time is always right to do what is right""
#MartinLutherKing",2015-12-25 04:24:31,2356,2021-02-16 05:27:23,"RT @WHOPakistan: Typhoid Conjugate Vaccine (TCV) is safe and pre-qualified by #WHO. 

Over 12 million children will be vaccinated with TCV…",0,6,True,Positive
2829,939,1361547605705064448,WHOPakistan,Pakistan,Official Twitter account of the World Health Organization Country Office in Pakistan.,2017-12-13 06:52:06,31497,2021-02-16 05:27:00,"Typhoid Conjugate Vaccine (TCV) is safe and pre-qualified by #WHO. 

Over 12 million children will be vaccinated wi… https://t.co/pcPTpg5E2X",13,6,True,Positive
2830,940,1361545342093725697,Arufau_,,A Proud Maldivian,2017-07-12 15:30:18,766,2021-02-16 05:18:00,"RT @SabraNoordeen: If you have a bed ridden dependent, please contact 1676 to register them with the Dhamanaveshi Mobile Team for vaccinati…",0,20,True,Positive
2831,941,1361545306031026181,shadazubair,Maldives,"Ecologist. Interests: Climate change, sustainable development, environmental conservation, organic regenerative agriculture, food security, agro-ecology,",2016-08-29 11:22:47,1694,2021-02-16 05:17:51,"RT @SabraNoordeen: If you have a bed ridden dependent, please contact 1676 to register them with the Dhamanaveshi Mobile Team for vaccinati…",0,20,True,Positive
2832,942,1361543663554355200,Izhar788,,,2019-03-23 07:58:17,436,2021-02-16 05:11:20,"RT @GovtofPakistan: Registration of citizens over age of 65 for COVID-19 vaccination begins across Pakistan.
#VaccinesWork #COVID19 https:/…",0,34,True,Positive
2833,943,1361543566749798402,purviparikhmd,,"Immunologist/allergist,  vaccine researcher, Med Contributor @cbsnews @cnn @cnbc @nbc @foxnews @usnews Instagram: @panipurvinyc My tweets are my own thoughts!",2013-07-18 03:17:39,1130,2021-02-16 05:10:57,"RT @_EricCarr: Doctors bring the fight to anti-vaxxers online featuring Dr. 
@SunnyJhaMD, a Houston anesthesiologist who is an organizer fo…",0,10,True,Positive
2834,944,1361543372184371201,pattidan,THE BLUE STATE OF GA! ,"Mom | Carolina Girl | Gamecock Fanatic | GA State Grad | NOTE: I use LISTS & Talon to put my TL in chrono order & in columns, not to target ppl.",2008-09-29 00:42:04,3249,2021-02-16 05:10:10,"RT @peggyatlanta: My brother got polio when he was 18 months old in 1948. When I was in first grade, they took this picture of me getting m…",0,3,True,Positive
2835,945,1361542746549313540,HassantayMDP,,"Member Of Parliament (MDP), 154th member of MDP, Inguraidhoo Constituency president, campaign committee member.",2013-04-25 16:17:58,9064,2021-02-16 05:07:41,"RT @SabraNoordeen: If you have a bed ridden dependent, please contact 1676 to register them with the Dhamanaveshi Mobile Team for vaccinati…",0,20,True,Positive
2836,946,1361541517941243904,HaswellUN,,"UN Resident Coordinator Maldives
Wildlife, marine & multilateralism enthusiast
UN Geneva, Iraq, Lebanon, Liberia, Palestinian Territories, Sudan, Timor Leste",2018-09-12 21:06:24,746,2021-02-16 05:02:48,"RT @SabraNoordeen: If you have a bed ridden dependent, please contact 1676 to register them with the Dhamanaveshi Mobile Team for vaccinati…",0,20,True,Positive
2837,947,1361541343504293889,AliSajidMDP,Maldives,Husbend to @Ayshjean♥️,2018-10-05 04:12:31,3180,2021-02-16 05:02:07,"RT @SabraNoordeen: If you have a bed ridden dependent, please contact 1676 to register them with the Dhamanaveshi Mobile Team for vaccinati…",0,20,True,Positive
2838,948,1361541290983366658,Fiitornubari,,Public Health Nurse | Midwife |Nurse Educator |ICT Enthusiast,2020-04-11 18:09:05,156,2021-02-16 05:01:54,"RT @WHOWPRO: #Measles spreads like wildfire. It’s very good at seeking out &amp; spreading among small groups of people who aren’t immunized.
I…",0,9,True,Positive
2839,949,1361541133659082754,adam_funama,Maldives,Dont blame me without knowing me!,2016-01-09 15:39:17,4499,2021-02-16 05:01:17,"RT @SabraNoordeen: If you have a bed ridden dependent, please contact 1676 to register them with the Dhamanaveshi Mobile Team for vaccinati…",0,20,True,Positive
2840,950,1361540825193222144,BaarahK,Maldives,Your number 1 source of #democratic news from the #Maldives! #democracy #KKBK #FreeNasheed #MaldivesInCrisis,2013-10-02 11:22:59,3327,2021-02-16 05:00:03,"RT @SabraNoordeen: If you have a bed ridden dependent, please contact 1676 to register them with the Dhamanaveshi Mobile Team for vaccinati…",0,20,True,Positive
2841,951,1361539880128442369,shaahid_96,,"Youth Associate min of youth, former ungoofaaru councillor,Ex-youth coodinator ungoofaaru youth centre..",2013-06-23 07:45:02,3222,2021-02-16 04:56:18,"RT @SabraNoordeen: If you have a bed ridden dependent, please contact 1676 to register them with the Dhamanaveshi Mobile Team for vaccinati…",0,20,True,Positive
2842,952,1361539566004432896,SabraNoordeen,,#PlasticNoonGotheh,2012-02-18 06:36:15,29895,2021-02-16 04:55:03,"If you have a bed ridden dependent, please contact 1676 to register them with the Dhamanaveshi Mobile Team for vacc… https://t.co/JTCJA0ER06",33,20,True,Positive
2843,953,1361538966458159105,Ellen_Charney,"Austin, Texas",Gen X | 1st Amendment | Anti-Racist | Vegan | Social Justice|Feminist| #MeToo #BlackLivesMatter #BidenHarris #StrongerThanHate #LoveIsLouder Views Are Mine,2010-06-05 19:48:33,42,2021-02-16 04:52:40,Good summary weekly emails. Not able to sign up rn so putting this right here. #CovidRN #VaccinesSaveLives https://t.co/o92dqWS8ES,0,0,False,Positive
2844,954,1361538518632259592,ntombizodwaban1,,wholesome,2020-01-03 10:49:52,78,2021-02-16 04:50:53,RT @UNICEFSL: This cute little girl looks so calm as she receives a dose of #vaccine during a UNICEF-supported national vaccination campaig…,0,3,True,Positive
2845,955,1361535698126270469,Gaujot,"Oakland, CA",Physician consultant @3M | @hrw SF Committee | @circlemd @bulamu_health | Once shared a tequila w/ 300-game winner @Tom_Glavine,2009-08-18 17:55:39,1022,2021-02-16 04:39:41,"Thanks to @politico for raising awareness about the fight against misinformation.

However, any pro-vaccine piece m… https://t.co/CFmU3TthiJ",3,2,True,Positive
2846,956,1361534604436377600,slerikson,,,2013-10-20 18:12:37,77,2021-02-16 04:35:20,"RT @Vaccinologist: #Ebola is a #vaccine-preventable disease. The European Medicines Agency &amp; US FDA approved @Merck's #Ervebo, the 1st #Ebo…",0,23,True,Positive
2847,957,1361532086516129795,figmentfever,"Illinois, USA",I am passionate about education & healthy eating. Daughter of a WWII vet. #Equality #HumanRights #BLM #AnimalRights #FactsMatter Wear a MASK & socially distance,2009-01-31 07:01:05,1200,2021-02-16 04:25:20,"RT @AltGovDoc: Getting a lot of mask questions-2021
 
Mask for the year
And have no fear!

#WearAMask 
#SocialDistancing 
#VaccinesSaveLive…",0,5,True,Positive
2848,958,1361530803033792513,Eldhothomas_,"Kerala, India",MG university | @UNEP | @UNFCCC,2017-09-03 09:27:16,341,2021-02-16 04:20:14,"RT @WHOWPRO: #Measles spreads like wildfire. It’s very good at seeking out &amp; spreading among small groups of people who aren’t immunized.
I…",0,9,True,Positive
2849,959,1361529805301190660,KimYuMD,,"Regional Medical Director, Aledade
Family Physician, International and National Speaker, Innovator and Thought Leader, #InspireCreateLead",2021-01-29 05:26:33,236,2021-02-16 04:16:16,"RT @ShotsHeard: We’re here to support, defend, galvanize &amp; empower vaccine advocates. 
Now as a part of @PublicGoodProj   with @ProjectVCTR…",0,3,True,Positive
2850,960,1361529674623381506,lisaann63666896,,,2020-12-15 10:56:51,5,2021-02-16 04:15:45,"Global Forum on vaccines and Immunology on 19-20 August 2021 at Lisbon, Portugal.
For registration and Abstract sub… https://t.co/J8fMl1EcGo",0,0,False,Positive
2851,961,1361527080492675074,optnikhilism,,"🧬 Class of 2021 I She/Her I Amateur artist, karaoke connoisseur, and genetics enthusiast.",2020-10-26 13:05:47,114,2021-02-16 04:05:26,I literally have the chills 🥶 Shook myself awake and took a hot shower. All good now! Just have some soreness at th… https://t.co/JQkVBg1iuL,3,0,False,Positive
2852,962,1361523859233468417,CathyFarrow1,"Central Okanagan, British Columbia","Interests...Gerontology, Indigenous Health, Healthcare Education & Safety, & Global Health (including eliminating FGM) and the occasional fun. Feeling blessed.",2012-05-23 12:27:08,574,2021-02-16 03:52:38,RT @MedicineMatters: Cases &amp; deaths of COVID-19 among staff &amp; residents in LTC &amp; other care facilities peaked just when vaccines started to…,0,7,True,Positive
2853,963,1361523342449147907,MohammedImranDk,,Views my own!,2020-03-22 17:45:00,24,2021-02-16 03:50:35,"RT @USAID_NISHTHA: It is common to experience some minor side effects after taking the #COVID19Vaccination. Do not worry! 
#VaccinesWork #L…",0,42,True,Positive
2854,964,1361523262459535361,BSThakare,Chhattisgarh,"Program Officer @Jhpiego
Views are my own",2018-08-20 04:53:14,130,2021-02-16 03:50:16,"RT @USAID_NISHTHA: It is common to experience some minor side effects after taking the #COVID19Vaccination. Do not worry! 
#VaccinesWork #L…",0,42,True,Positive
2855,965,1361522653736148992,SolarHospitalIn,"Ahmadabad City, India","24x7 Emergency Hospital, All Super Specialties.",2017-05-11 10:13:08,499,2021-02-16 03:47:51,"Happy Vasant Panchami

#Together2021 #Personality #Vaccineswork #HealthyIndia #Youth
#Health #Ahmedabad #Gujarat… https://t.co/DR96PbAXiT",1,1,True,Positive
2856,966,1361522496693022721,RawanBannoura,"Erbil, Kurdistan Region",International Development Professional. News junkie. Passionate about #Palestine #HumanRights #GenderEquality #Travel  ENFJ,2009-12-21 09:39:54,295,2021-02-16 03:47:13,"RT @Abdallahalayli: It took almost 1 year to decrypt it!

#Covid19
#VaccinesSaveLives https://t.co/1fTFyjgbBU",0,53,True,Positive
2857,967,1361522254115315712,Ben_Parsons__,Vancouver | Ottawa,,2017-08-04 17:17:41,982,2021-02-16 03:46:15,RT @MedicineMatters: Cases &amp; deaths of COVID-19 among staff &amp; residents in LTC &amp; other care facilities peaked just when vaccines started to…,0,7,True,Positive
2858,968,1361521959641772032,DovesChild,KY,"Conservative, liberty loving, Ron Paul crusader, campaigned for Ronald Reagan, anti-war.  Support merit system.",2010-03-19 12:19:11,1031,2021-02-16 03:45:05,RT @deb16wood: Dr Suzanne Humphries discusses 2 vaccine ingredients. Polysorbate 80 opens the blood brain barrier letting Aluminum and so m…,0,2,True,Positive
2859,969,1361521029114396681,DrLindaMD,"South River, NJ","Family Doctor, Editor-in-Chief of @physicianswkly, Author, @PROWDwomen, top-ranked blogger, clinical assistant professor @RWJMS, #Coptic #VaccinesWork #COVID19",2013-07-06 23:16:31,107322,2021-02-16 03:41:23,"RT @_EricCarr: Doctors bring the fight to anti-vaxxers online featuring Dr. 
@SunnyJhaMD, a Houston anesthesiologist who is an organizer fo…",0,10,True,Positive
2860,970,1361519146534531074,Maelli14,"Left Coast, USA","Anthropologist. Writer. BrCa long-hauler (1993), mets (2006). #NotOneMore Advocate for social justice, science, art. Rescued, and rescued by, a dog.",2014-06-29 00:00:24,1971,2021-02-16 03:33:54,"RT @tmprowell: Drive that virus to the ground. Let’s go. 

#COVID19 #VaccinesWork",0,6,True,Positive
2861,971,1361517666465320960,EmptyBrain3,"Bhaderwah, Jammu, India","DENTIST, Epidemiologist, Public Health Professional
""Simplicity is the ultimate sophistication""

Views expressed are personal.",2014-09-27 06:09:08,110,2021-02-16 03:28:02,"RT @USAID_NISHTHA: It is common to experience some minor side effects after taking the #COVID19Vaccination. Do not worry! 
#VaccinesWork #L…",0,42,True,Positive
2862,972,1361516779252580362,DGDentalDrG,"Orange, Ca 92866","Dentist, Tech junkie and follower of knowledge - I love the marriage of art, medicine and technology",2012-04-24 17:18:52,112,2021-02-16 03:24:30,This is great!! We were just discussing with patients about AI computations etc that will be better at determining… https://t.co/zsqqbTbOOQ,0,0,False,Positive
2863,973,1361516233632415744,Bing0Buddy,CA,Family is #1. 👨‍👩‍👧 Accidental Poker Tourist. ✈️ Net fulfillment over net worth. 🤑 He/him. #DieWithZeroRegrets 🙏🏽 #COVIDzero,2009-08-13 03:54:47,474,2021-02-16 03:22:20,"@davenewworld_2 Unfortunately, the province of #Alberta has the highest % of Trump MAGAts, anti-maskers &amp; anti-vax… https://t.co/zU1Bmgfkfv",0,0,False,Positive
2864,974,1361515849316638728,TerryLake19,"Kamloops, British Columbia","CEO BC Care Providers’ Association. Kamloopsian who loves dogs, soccer, history and a good debate. Tweets are my own.",2009-10-08 16:23:36,8628,2021-02-16 03:20:48,RT @MedicineMatters: Cases &amp; deaths of COVID-19 among staff &amp; residents in LTC &amp; other care facilities peaked just when vaccines started to…,0,7,True,Positive
2865,975,1361515330137448449,yvonneApril2,Kenya,I can do all things through Christ who strengthens me |peer educator |SRHR Champion|💉💊| MUFC 💡,2016-01-27 19:16:04,779,2021-02-16 03:18:45,"RT @WHOWPRO: #Measles spreads like wildfire. It’s very good at seeking out &amp; spreading among small groups of people who aren’t immunized.
I…",0,9,True,Positive
2866,976,1361515264840376321,s_kpr84,"New Delhi, India","Lead Digital Health & Program Manager, Partnerships #USAID  #NISHTHA #Jhpiego;
Ex- #PwC, Ex- #HITLAB, MBA (#IIT-D);
IGNITE Fellow - #CJBS, UK

Views are my own.",2012-01-17 05:22:49,49,2021-02-16 03:18:29,"RT @USAID_NISHTHA: It is common to experience some minor side effects after taking the #COVID19Vaccination. Do not worry! 
#VaccinesWork #L…",0,42,True,Positive
2867,977,1361514854025158665,HawraaHH,,"Internal Medicine resident @AUBMC_official Interested in music, philosophy, flowers, and of course pulmonary critical care medicine.",2012-08-10 11:19:06,387,2021-02-16 03:16:51,"RT @Abdallahalayli: It took almost 1 year to decrypt it!

#Covid19
#VaccinesSaveLives https://t.co/1fTFyjgbBU",0,53,True,Positive
2868,978,1361514850824851460,JETBallin,"Hemet, CA","Laker fan since 1962, SF Giants/SF49ers/Sooner fan since 1968. Retired US Postal Service Mgr,  Vietnam Era Disabled US Navy Veteran.",2011-12-15 02:52:34,2121,2021-02-16 03:16:50,"RT @lipiroy: Looking forward to speaking with @NicolleDWallace ~5:40pm EST about the latest #COVID19 developments. Stay tuned... @MSNBC

#T…",0,13,True,Positive
2869,979,1361514250359873536,mikeyd334,"Palm Springs, CA","Bleeding Heart Tree Hugging Liberal. Empathy,Equality, & Rule of Law! The Constitution Rocks!",2011-04-07 00:31:35,72,2021-02-16 03:14:27,"RT @ChelseaClinton: Belated but very, very good news. #VaccinesWork #VaccinesSaveLives",0,358,True,Positive
2870,980,1361514125994647553,Nida80262787,Pakistan,"Tweets are Personal

RTs are not Endorsement",2020-06-30 20:35:39,3,2021-02-16 03:13:58,"RT @PakFightsPolio: As long as the poliovirus continues to circulate, every 👶 in Pakistan 🇵🇰 is at risk.

👆 This is why it is our shared re…",0,12,True,Positive
2871,981,1361513859299819523,badloons,"Toronto, Ontario",Be excellent to each other,2009-03-26 13:56:55,474,2021-02-16 03:12:54,"RT @_EricCarr: Doctors bring the fight to anti-vaxxers online featuring Dr. 
@SunnyJhaMD, a Houston anesthesiologist who is an organizer fo…",0,10,True,Positive
2872,982,1361513709902827521,Balu84B,"Navi Mumbai, Maharashtra",,2015-09-23 01:30:28,30,2021-02-16 03:12:18,"RT @USAID_NISHTHA: It is common to experience some minor side effects after taking the #COVID19Vaccination. Do not worry! 
#VaccinesWork #L…",0,42,True,Positive
2873,983,1361513695881224195,sharonmwinner,"Anchorage, AK","CA girl, Stanford anti-war protester, France, OR hippie commune, R.N./mother of Jen, married Russ, AK resident/mother of Brooke & Adam, paralegal/office manager",2016-10-17 00:56:19,2907,2021-02-16 03:12:15,"RT @ChelseaClinton: Belated but very, very good news. #VaccinesWork #VaccinesSaveLives",0,358,True,Positive
2874,984,1361513534866284545,drdanchoi,,@mssnytweet Young Physicians Chair • #MedTwitter • #OrthoTwitter • IG: spinedocny,2017-12-24 06:45:44,7955,2021-02-16 03:11:37,"RT @_EricCarr: Doctors bring the fight to anti-vaxxers online featuring Dr. 
@SunnyJhaMD, a Houston anesthesiologist who is an organizer fo…",0,10,True,Positive
2875,985,1361513072477765632,MahsoonAsif,Portugal,"Partner Advocacy Manager - Microsoft, Curious about Pakistani Politics & Global Influencers + Trying to figure out the definition of Hypocrisy",2020-05-12 12:19:14,19,2021-02-16 03:09:46,"RT @GovtofPakistan: Registration of citizens over age of 65 for COVID-19 vaccination begins across Pakistan.
#VaccinesWork #COVID19 https:/…",0,34,True,Positive
2876,986,1361512150976638976,plataguacate,"Manchester, England",⚽️,2016-08-04 04:01:42,73,2021-02-16 03:06:07,"RT @DeJesusManuelMD: Finally! The Dominican Republic 🇩🇴 just started a National Plan of Vaccination against #COVID19, and I’m here for it 💉…",0,9,True,Positive
2877,987,1361511115189059585,ImranK1348,Virtual,children of all species make the world beautiful. I have my opinions and most of the times I am wrong.,2013-01-07 01:31:21,90,2021-02-16 03:02:00,RT @GlobalPhc: Eshal was such a courageous child that she understood the importance of #TCV and hid her nervousness in a beautiful smile an…,0,1,True,Positive
2878,988,1361510445165674499,ShadabH76070010,,Views are my own,2020-03-18 14:26:29,49,2021-02-16 02:59:20,"RT @USAID_NISHTHA: It is common to experience some minor side effects after taking the #COVID19Vaccination. Do not worry! 
#VaccinesWork #L…",0,42,True,Positive
